Range,Temp,Humid,Hight,HA_Start,HA_End,VA_Start,VA_End
384,26.7,50.0,359,36,15,11,48
566,25.7,49.0,539,37,69,11,93
750,25.2,47.0,718,40,90,12,16
916,24.3,50.0,898,44,24,13,5
1095,23.6,50.0,1095,44,52,14,61
1238,22.6,48.0,1236,36,1,14,36
1352,21.7,46.0,1313,11,92,12,67
1500,20.1,50.0,1409,11,81,11,63
1838,18.9,53.0,1677,10,74,10,96
2059,17.5,55.0,1812,10,23,10,26
2367,16.4,55.0,2023,9,83,9,78
2603,15.1,55.0,2181,9,63,9,48
2854,13.7,56.0,2340,9,46,9,17
3060,12.4,57.0,2463,9,25,8,93
3313,11.5,56.0,2625,9,17,8,73
3692,10.1,57.0,2899,9,6,8,62
3887,9.3,56.0,3046,8,87,8,60
3991,8.3,55.0,3105,8,78,8,51
4255,7.3,55.0,3254,8,73,8,31
4487,5.8,55.0,3417,8,83,8,26
4891,4.5,56.0,3677,9,4,8,12
5175,3.1,58.0,3845,9,34,7,99
5415,2.1,59.0,4008,9,58,7,96
5649,1.1,59.0,4173,9,90,7,93
5897,0.3,59.0,4330,10,24,7,87
6096,-0.5,59.0,4493,10,56,7,91
6309,-0.8,56.0,4654,10,96,7,92
6579,-2.1,53.0,4818,11,46,7,85
6851,-3.3,50.0,4993,11,97,7,80
7108,-4.4,49.0,5168,12,43,7,77
7370,-5.7,52.0,5337,12,79,7,73
7611,-6.6,56.0,5509,13,17,7,73
7871,-7.2,57.0,5683,13,58,7,70
8158,-8.0,52.0,5842,14,1,7,62
8444,-9.5,53.0,6006,14,35,7,55
8809,-10.7,55.0,6174,14,54,7,42
9197,-11.0,57.0,6343,14,71,7,27
9547,-11.5,57.0,6506,14,80,7,16
9874,-12.3,56.0,6664,14,88,7,7
10165,-13.2,55.0,6823,14,92,7,3
10498,-14.2,55.0,6974,15,0,6,94
10833,-14.5,54.0,7137,15,5,6,87
11226,-14.6,51.0,7293,15,2,6,75
11560,-15.7,49.0,7450,15,1,6,69
11884,-17.1,48.0,7609,15,1,6,63
12185,-18.7,48.0,7768,14,98,6,60
12474,-19.8,48.0,7926,14,90,6,57
12827,-20.6,47.0,8080,14,74,6,51
13126,-21.8,46.0,8239,14,63,6,48
13424,-23.1,45.0,8399,14,54,6,45
13717,-24.5,45.0,8561,14,40,6,44
13979,-25.4,45.0,8724,14,32,6,43
14288,-26.8,44.0,8883,14,28,6,41
14544,-28.0,43.0,9043,14,26,6,41
14811,-29.3,43.0,9201,14,28,6,40
15110,-30.5,42.0,9357,14,31,6,38
15466,-31.8,42.0,9517,14,36,6,33
15784,-33.2,42.0,9675,14,39,6,30
16163,-34.3,42.0,9831,14,46,6,24
16444,-35.5,41.0,9990,14,54,6,23
16839,-37.0,41.0,10149,14,60,6,18
17165,-38.5,41.0,10311,14,63,6,15
17451,-40.2,,10474,14,69,6,15
17728,-41.4,,10631,14,73,6,14
18002,-42.7,,10795,14,78,6,14
18280,-43.9,,10954,14,87,6,14
18606,-45.1,,11107,14,92,6,11
18944,-46.3,,11265,14,95,6,8
19364,-47.2,,11426,14,95,6,3
19807,-48.1,,11584,14,97,5,96
20155,-48.3,,11737,14,98,5,93
20584,-47.5,,11892,14,98,5,87
21063,-47.9,,12045,15,0,5,80
21461,-49.0,,12199,15,4,5,76
21833,-49.9,,12352,15,10,5,73
22223,-50.8,,12506,15,15,5,70
22499,-51.9,,12666,15,18,5,70
22861,-53.2,,12825,15,23,5,68
23357,-53.3,,12980,15,26,5,62
23902,-53.9,,13140,15,32,5,55
24511,-53.9,,13299,15,41,5,46
25050,-54.1,,13452,15,48,5,40
25505,-55.3,,13608,15,56,5,36
26012,-55.4,,13765,15,56,5,31
26669,-55.1,,13922,15,55,5,23
27251,-54.8,,14086,15,50,5,17
27903,-54.9,,14252,15,45,5,11
28742,-55.1,,14415,15,41,5,0
29493,-55.8,,14584,15,37,4,92
30191,-55.7,,14762,15,41,4,86
31107,-56.1,,14949,15,43,4,77
31732,-56.1,,15105,15,46,4,72
32399,-55.6,,15275,15,49,4,67
32791,-57.1,,15454,15,54,4,67
33330,-57.3,,15631,15,59,4,64
33697,-57.6,,15807,15,60,4,65
34138,-57.8,,15983,15,61,4,64
34624,-57.6,,16161,15,58,4,62
35095,-57.5,,16346,15,55,4,61
35612,-57.8,,16530,15,50,4,59
36099,-57.6,,16719,15,43,4,58
36465,-57.8,,16908,15,38,4,59
37084,-58.4,,17092,15,36,4,56
37436,-59.8,,17274,15,29,4,56
38013,-60.2,,17454,15,27,4,54
38287,-60.5,,17646,15,27,4,55
38698,-60.0,,17840,15,27,4,56
38984,-60.7,,18032,15,27,4,57
39354,-61.5,,18221,15,26,4,58
39747,-60.4,,18407,15,25,4,58
40077,-59.0,,18603,15,26,4,59
40306,-59.5,,18794,15,25,4,61
40831,-60.0,,18965,15,26,4,59
40982,-59.8,,19165,15,29,4,63
41152,-60.4,,19349,15,32,4,65
41324,-60.5,,19518,15,33,4,68
41439,-58.9,,19715,15,32,4,71
41424,-58.3,,19901,15,31,4,76
41525,-57.6,,20088,15,26,4,80
41712,-56.3,,20288,15,24,4,83
41834,-55.6,,20477,15,23,4,86
42001,-56.2,,20667,15,22,4,89
42482,-56.3,,20833,15,21,4,87
41983,-57.0,,21025,15,13,4,99
42593,-57.9,,21201,15,11,4,95
42574,-56.5,,21384,15,13,5,0
42613,-56.0,,21579,15,15,5,5
42831,-56.1,,21778,15,19,5,7
42690,-56.1,,21968,15,27,5,14
42795,-55.8,,22143,15,32,5,17
42806,-56.2,,22322,15,32,5,22
42452,-56.4,,22525,15,27,5,32
42236,-56.0,,22715,15,24,5,40
42365,-55.8,,22899,15,21,5,43
42510,-55.8,,23079,15,22,5,46
42424,-55.5,,23265,15,26,5,52
42519,-55.9,,23443,15,23,5,56
42694,-55.7,,23602,15,29,5,57
42234,-55.2,,23788,15,30,5,69
42160,-54.9,,23975,15,26,5,76
42128,-54.9,,24145,15,28,5,81
41720,-54.5,,24331,15,29,5,93
42042,-55.8,,24518,15,27,5,93
41968,-55.8,,24714,15,26,5,99
41582,-53.8,,24913,15,30,6,12
41637,-53.2,,25090,15,32,6,16
41592,-53.5,,25284,15,30,6,22
41484,-52.9,,25495,15,32,6,30
41448,-52.8,,25703,15,34,6,37
41336,-53.4,,25903,15,38,6,45
41435,-53.2,,26087,15,40,6,48
41433,-52.7,,26299,15,43,6,55
41431,-52.3,,26503,15,47,6,61
41523,-51.8,,26664,15,46,6,64
41312,-51.6,,26843,15,47,6,74
41071,-51.3,,27056,15,61,6,85
41268,-50.6,,27243,15,61,6,87
41039,-49.7,,27438,15,71,6,98
40908,-49.6,,27657,15,76,7,7
40883,-49.0,,27858,15,82,7,14
40786,-48.8,,28057,15,88,7,23
40643,-48.9,,28254,15,90,7,32
40439,-48.5,,28449,15,87,7,43
40481,-47.5,,28677,15,85,7,50
40562,-46.9,,28922,15,84,7,56
40561,-46.7,,29164,15,89,7,65
40571,-46.4,,29357,15,91,7,71
40515,-48.0,,29505,15,88,7,77
40279,-45.3,,29619,15,94,7,87
40419,-44.5,,29717,15,93,7,87
40352,-46.1,,29861,15,98,7,94
41369,-50.6,,29968,16,4,7,72
41883,-54.5,,29101,16,13,7,32
42313,-57.8,,28314,16,17,6,98
42566,-60.5,,27434,16,17,6,67
42816,-62.4,,26199,16,25,6,27
42655,-63.5,,24973,16,18,5,95
42673,-63.9,,23590,16,21,5,57
282,19.2,86.0,169,19,3,2,89
360,19.4,85.0,189,25,65,2,80
368,23.6,78.0,209,19,11,3,28
416,23.5,74.0,229,21,14,3,38
382,23.4,70.0,249,24,62,4,26
807,22.9,67.0,367,45,96,3,41
139,21.6,67.0,112,38,5,1,88
1127,20.3,67.0,85,40,61,0,29
1595,19.0,69.0,145,54,67,0,36
1538,17.9,70.0,323,4,91,1,48
1921,16.4,72.0,321,5,25,1,18
2242,14.9,75.0,490,5,62,1,74
2499,14.0,75.0,448,5,32,1,39
2838,13.4,70.0,449,4,10,1,23
3197,12.2,68.0,609,0,8,1,57
3542,11.5,67.0,550,0,86,1,26
3869,10.4,65.0,697,1,39,1,52
4262,8.9,65.0,1479,4,27,3,18
4571,7.5,67.0,1560,4,36,3,14
5020,6.2,68.0,1624,4,46,2,98
5391,5.0,68.0,1716,4,47,2,94
5820,3.6,69.0,1768,4,57,2,80
6072,2.3,68.0,1811,4,60,2,75
6542,1.1,69.0,1885,4,61,2,66
6959,-0.4,70.0,1963,4,71,2,61
7536,-1.7,71.0,2043,4,74,2,51
8178,-2.6,70.0,2120,4,73,2,40
8985,-3.5,69.0,2184,4,83,2,25
9169,-4.6,69.0,2270,4,74,2,30
10134,-5.7,68.0,2352,4,68,2,15
10674,-6.7,64.0,2428,4,66,2,11
11056,-7.4,58.0,2512,4,64,2,11
11917,-8.5,57.0,2581,4,67,2,1
12514,-9.5,60.0,2642,4,63,1,97
13421,-10.5,61.0,2710,4,73,1,88
14755,-12.0,60.0,2764,4,79,1,74
15373,-13.2,58.0,2804,4,76,1,70
11251,-14.2,53.0,3831,4,13,3,24
12441,-15.6,49.0,4026,3,59,3,8
13170,-16.9,48.0,4185,3,52,3,2
13819,-18.0,47.0,4344,3,55,2,99
17988,-19.1,47.0,4402,2,33,2,31
13308,-20.0,48.0,5634,5,35,4,11
14110,-21.0,48.0,5886,5,45,4,5
14891,-22.3,48.0,6133,5,55,3,99
15497,-23.4,49.0,6380,5,60,3,99
16125,-24.3,48.0,6626,5,66,3,99
16873,-25.2,47.0,6866,5,74,3,95
17546,-26.3,45.0,7104,5,78,3,93
18236,-27.3,44.0,7341,5,78,3,91
19080,-28.3,43.0,7571,5,82,3,85
19888,-28.9,42.0,7797,5,85,3,80
20446,-29.5,41.0,8022,5,89,3,81
21149,-30.1,41.0,8248,5,94,3,77
21994,-31.1,40.0,8468,6,1,3,72
22613,-31.9,40.0,8684,6,5,3,71
23330,-33.0,39.0,8892,6,9,3,69
24108,-34.2,39.0,9088,6,12,3,64
24972,-35.1,39.0,9279,6,19,3,59
25674,-36.0,39.0,9450,6,27,3,55
26178,-37.0,39.0,9623,6,31,3,55
26856,-38.1,38.0,9798,6,31,3,52
27554,-39.2,38.0,9974,6,30,3,49
28054,-40.5,,10148,6,27,3,49
28458,-41.6,,10278,6,25,3,49
28885,-43.0,,10409,6,21,3,48
29218,-44.1,,10546,6,18,3,48
29801,-45.0,,10686,6,17,3,46
30470,-46.3,,10821,6,16,3,42
31121,-47.0,,10951,6,17,3,39
31711,-47.5,,11078,6,18,3,37
32179,-48.3,,11206,6,16,3,35
32275,-48.7,,11345,6,10,3,39
32633,-50.0,,11493,6,8,3,39
33396,-50.6,,11630,6,11,3,35
33965,-50.9,,11762,6,13,3,33
34678,-50.7,,11884,6,15,3,30
35091,-50.7,,12010,6,16,3,29
35672,-50.0,,12132,6,17,3,27
36561,-49.7,,12237,6,21,3,22
36893,-49.7,,12345,6,21,3,22
37717,-50.6,,12442,6,25,3,17
38478,-49.8,,12536,6,29,3,13
38940,-49.6,,12623,6,35,3,11
39461,-49.3,,12708,6,43,3,9
39919,-49.5,,12795,6,48,3,7
40225,-49.7,,12888,6,54,3,7
40588,-50.3,,12984,6,59,3,7
40846,-51.0,,13085,6,64,3,7
41571,-51.6,,13175,6,72,3,4
41768,-52.5,,13285,6,75,3,5
42535,-53.8,,13392,6,80,3,2
42678,-54.7,,13515,6,85,3,3
43718,-54.8,,13621,6,92,2,98
43706,-54.8,,13747,6,94,3,1
44188,-55.3,,13874,6,96,3,1
44832,-55.4,,14001,7,0,2,99
43914,-55.2,,14188,7,16,3,10
45044,-56.2,,14358,7,20,3,5
45830,-56.4,,14524,7,23,3,3
46753,-56.2,,14677,7,28,3,0
47981,-56.5,,14811,7,34,2,95
48733,-57.1,,14936,7,37,2,93
49030,-57.1,,15074,7,41,2,94
49232,-54.9,,15221,7,46,2,96
49631,-55.1,,15359,7,50,2,96
49391,-56.5,,15517,7,47,3,1
49376,-57.8,,15685,7,45,3,4
49490,-58.2,,15861,7,44,3,7
49625,-58.3,,16043,7,43,3,10
49949,-58.9,,16227,7,43,3,11
50592,-58.5,,16408,7,46,3,11
51465,-59.2,,16574,7,50,3,9
52020,-59.3,,16720,7,53,3,8
51989,-59.8,,16889,7,52,3,11
52320,-60.8,,17054,7,52,3,13
52809,-61.5,,17219,7,51,3,13
52917,-59.8,,17394,7,47,3,15
52740,-60.0,,17587,7,47,3,20
53223,-60.2,,17768,7,49,3,21
53550,-60.5,,17944,7,48,3,22
53512,-60.5,,18136,7,45,3,26
54189,-59.5,,18303,7,47,3,25
54612,-59.5,,18478,7,49,3,25
55175,-59.4,,18635,7,53,3,25
55099,-58.7,,18803,7,54,3,28
55386,-57.8,,18962,7,56,3,29
55643,-56.7,,19117,7,53,3,30
56002,-57.0,,19265,7,53,3,31
55720,-57.4,,19418,7,53,3,35
56081,-57.7,,19553,7,50,3,36
55657,-57.5,,19708,7,50,3,41
54981,-57.6,,19883,7,50,3,49
54842,-58.0,,20073,7,51,3,53
54975,-57.5,,20250,7,51,3,56
55106,-56.8,,20443,7,56,3,58
55317,-56.9,,20626,7,53,3,60
55546,-57.0,,20805,7,52,3,62
55404,-57.8,,20994,7,55,3,67
55873,-57.9,,21164,7,52,3,67
55686,-58.0,,21342,7,54,3,71
55394,-57.3,,21539,7,56,3,77
55517,-56.4,,21736,7,54,3,80
55886,-56.0,,21908,7,56,3,80
55498,-56.2,,22106,7,54,3,87
55344,-56.4,,22306,7,53,3,92
55216,-55.7,,22517,7,52,3,97
54968,-54.9,,22744,7,53,4,3
55233,-53.4,,22965,7,54,4,5
55402,-53.5,,23191,7,54,4,8
55663,-53.1,,23396,7,54,4,10
55418,-53.0,,23632,7,54,4,16
55662,-53.3,,23860,7,52,4,19
55679,-52.9,,24096,7,50,4,23
55787,-52.6,,24332,7,49,4,26
55714,-52.4,,24582,7,51,4,32
55922,-51.6,,24827,7,49,4,35
56139,-51.2,,25078,7,50,4,38
85,7.1,73.0,189,59,45,12,62
174,6.2,69.0,271,6,83,12,1
266,4.9,68.0,354,9,62,11,47
373,3.5,69.0,436,11,84,10,40
482,2.3,72.0,519,12,42,9,82
705,1.6,75.0,681,11,91,9,9
916,1.2,78.0,817,11,47,8,49
1214,-0.3,80.0,989,11,27,7,78
1589,-1.4,81.0,1170,11,49,7,1
1959,-2.4,83.0,1371,11,86,6,70
2337,-3.4,84.0,1544,12,10,6,33
2702,-4.3,84.0,1711,12,3,6,7
3124,-5.9,83.0,1903,12,3,5,85
3591,-7.1,82.0,2105,12,12,5,64
4106,-7.4,81.0,2292,12,18,5,36
4597,-8.2,81.0,2471,12,4,5,16
5039,-8.5,81.0,2643,11,77,5,4
5586,-9.4,81.0,2823,11,72,4,85
6224,-10.7,80.0,3016,11,63,4,65
6827,-11.8,80.0,3174,11,56,4,45
7545,-12.3,80.0,3391,11,43,4,30
8204,-13.4,80.0,3606,11,33,4,21
8843,-14.6,80.0,3770,11,23,4,8
9563,-15.7,79.0,3938,11,28,3,94
10321,-16.7,79.0,4104,11,27,3,80
10820,-17.7,78.0,4283,11,27,3,78
11478,-18.7,78.0,4468,11,32,3,72
12107,-19.9,77.0,4659,11,30,3,68
12774,-21.0,77.0,4857,11,34,3,64
13561,-22.3,76.0,5054,11,14,3,57
14450,-23.6,76.0,5246,11,10,3,47
15249,-24.9,76.0,5437,11,14,3,41
16666,-26.2,76.0,5605,11,6,3,21
17407,-27.5,76.0,5773,11,6,3,17
17625,-28.7,75.0,5961,11,14,3,23
17997,-29.9,75.0,6165,11,7,3,28
18708,-31.1,76.0,6373,11,8,3,26
19679,-32.4,75.0,6576,11,13,3,19
20197,-33.8,75.0,6791,11,9,3,21
20853,-35.1,75.0,7010,11,8,3,21
21726,-36.3,75.0,7225,10,97,3,18
21841,-37.4,75.0,7471,11,1,3,27
22341,-39.0,75.0,7729,11,8,3,31
23603,-40.3,,7969,10,67,3,23
24730,-41.7,,8200,10,66,3,17
26478,-42.7,,8399,9,66,3,3
27880,-44.3,,8579,9,41,2,93
27170,-45.9,,8811,9,26,3,10
27147,-47.3,,9076,9,26,3,20
28300,-48.4,,9330,9,28,3,15
30561,-49.2,,9534,9,86,2,98
35317,-49.9,,9622,10,51,2,59
36069,-51.2,,9712,10,59,2,56
35578,-52.3,,9843,10,61,2,63
36269,-53.6,,9987,10,60,2,62
36006,-54.8,,10162,10,71,2,68
36836,-55.9,,10323,10,74,2,67
37336,-57.0,,10484,10,74,2,67
38241,-58.4,,10651,10,67,2,65
40351,-59.6,,10797,10,61,2,54
40160,-61.2,,10982,10,64,2,60
40994,-62.5,,11167,10,64,2,59
41630,-63.6,,11357,10,81,2,59
42309,-64.9,,11546,10,85,2,59
42430,-66.3,,11740,10,75,2,63
44094,-67.2,,11909,10,62,2,56
45295,-67.0,,12073,10,49,2,53
46345,-67.8,,12236,10,52,2,50
46440,-67.8,,12425,10,59,2,54
46278,-67.3,,12648,10,62,2,59
47089,-67.5,,12875,10,69,2,59
217,0.6,50.0,301,22,14,6,18
500,-0.6,50.0,431,23,98,5,26
777,-1.7,50.0,562,24,99,5,4
1047,-2.9,50.0,692,25,74,4,99
1262,-4.2,50.0,823,25,24,5,19
1499,-5.4,50.0,942,25,53,5,17
1711,-3.8,50.0,1112,25,40,5,56
1726,-0.8,50.0,1239,25,42,6,38
1811,-1.2,50.0,1433,25,31,7,38
1877,-1.7,50.0,1573,25,17,8,6
2005,-2.0,50.0,1724,25,14,8,46
2138,-2.6,50.0,1844,25,30,8,59
2296,-3.5,50.0,1985,25,39,8,70
2505,-4.4,50.0,2152,26,19,8,72
2632,-5.2,50.0,2254,26,55,8,73
2895,-6.2,50.0,2482,26,52,8,84
3008,-7.0,50.0,2574,26,68,8,84
3148,-7.8,50.0,2693,27,24,8,88
3384,-8.7,50.0,2892,27,63,8,92
3477,-9.2,50.0,2955,27,80,8,87
3686,-10.2,50.0,3177,27,66,9,11
3652,-11.2,50.0,3202,27,61,9,36
3442,-12.4,50.0,2917,23,19,8,83
3472,-13.2,50.0,3048,22,12,9,33
3521,-14.0,50.0,3163,24,11,9,70
3462,-15.0,50.0,3270,14,60,10,59
3834,-16.1,50.0,3373,14,15,9,44
4373,-17.4,50.0,3475,0,74,8,18
4562,-19.0,50.0,3576,0,74,8,5
4987,-20.5,50.0,3675,17,0,7,44
5297,-22.0,50.0,3770,21,42,7,14
5870,-23.4,50.0,3862,26,18,6,50
5969,-24.8,50.0,3955,29,29,6,56
6294,-26.2,50.0,4045,29,39,6,33
9277,-27.6,50.0,4122,35,0,4,20
10304,-28.9,50.0,4205,36,77,3,84
10479,-30.2,50.0,4290,36,44,3,86
10918,-31.4,50.0,4367,35,59,3,77
15087,-32.5,50.0,4433,38,44,2,74
229,-0.2,50.0,288,25,50,5,19
443,-1.8,50.0,407,25,95,5,37
677,-3.2,50.0,525,26,41,5,28
964,-4.3,50.0,644,26,95,4,90
1266,-5.2,50.0,762,27,20,4,65
1538,-5.9,50.0,885,27,27,4,62
1772,-3.3,50.0,1018,27,34,4,77
1908,-2.8,50.0,1128,27,35,5,2
2092,-1.8,50.0,1238,27,53,5,12
2152,-2.6,50.0,1298,27,24,5,27
2419,-3.5,50.0,1169,26,18,4,7
2538,-4.3,50.0,1325,25,82,4,51
2673,-4.7,50.0,1488,26,93,4,92
2900,-5.2,50.0,1624,27,33,5,2
2979,-5.8,50.0,1702,27,42,5,16
3187,-6.6,50.0,1880,27,83,5,41
3455,-7.5,50.0,2086,28,19,5,62
3526,-7.7,50.0,2071,28,76,5,44
3702,-8.7,50.0,2313,28,77,5,90
3869,-9.4,50.0,2372,29,20,5,78
4204,-10.3,50.0,2639,29,25,5,99
4135,-11.0,50.0,2569,29,62,5,91
4243,-11.7,50.0,2601,29,63,5,83
4200,-12.5,50.0,2729,29,23,6,26
4422,-13.8,50.0,2856,29,75,6,23
4608,-14.7,50.0,2953,29,70,6,19
4670,-15.3,50.0,3053,29,76,6,35
4747,-16.7,50.0,3162,29,95,6,51
4770,-17.9,50.0,3255,30,11,6,71
4849,-18.8,50.0,3362,30,80,6,86
4950,-19.6,50.0,3493,31,15,7,3
5317,-21.0,50.0,3634,31,40,6,78
5644,-22.0,50.0,3797,31,64,6,67
5440,-23.0,50.0,3898,31,58,7,21
5731,-23.9,50.0,4008,32,55,7,1
5953,-25.2,50.0,4137,33,27,6,97
235,0.2,50.0,294,28,19,5,32
501,-1.8,50.0,418,27,23,4,95
770,-3.2,50.0,542,27,34,4,82
1097,-4.3,50.0,667,26,82,4,49
1418,-5.3,50.0,791,27,13,4,33
1749,-6.0,50.0,923,27,31,4,25
2094,-3.6,50.0,1063,27,54,4,21
2301,-1.1,50.0,1189,27,85,4,38
2442,-1.6,50.0,1302,27,96,4,60
2672,-2.2,50.0,1438,28,4,4,72
2833,-3.1,50.0,1549,28,6,4,85
2982,-3.9,50.0,1618,28,3,4,84
3170,-4.3,50.0,1660,28,16,4,67
3559,-4.9,50.0,1586,27,28,3,91
3467,-5.6,50.0,1555,27,42,3,92
3750,-6.6,50.0,1550,31,39,3,60
3921,-7.5,50.0,1638,31,87,3,66
4060,-8.2,50.0,1842,32,23,4,5
4357,-9.2,50.0,1885,33,41,3,86
4539,-10.2,50.0,2008,33,62,3,98
4777,-11.4,50.0,2162,33,95,4,11
5062,-12.6,50.0,2261,34,16,4,7
5314,-13.4,50.0,2310,34,25,3,96
5656,-14.4,50.0,2394,34,41,3,86
5843,-15.5,50.0,2483,34,47,3,89
6029,-16.8,50.0,2577,34,55,3,92
6421,-17.9,50.0,2670,34,79,3,82
6619,-18.8,50.0,2753,35,1,3,83
6824,-20.1,50.0,2834,35,25,3,83
7073,-21.2,50.0,2919,35,50,3,81
7203,-22.5,50.0,3006,35,48,3,86
7419,-23.8,50.0,3098,35,63,3,87
7803,-25.1,50.0,3175,36,0,3,77
7922,-26.5,50.0,3263,36,17,3,83
8174,-27.8,50.0,3362,36,55,3,83
8408,-29.3,50.0,3458,36,92,3,84
8753,-30.8,50.0,3569,37,14,3,81
9131,-32.1,50.0,3670,37,71,3,76
9290,-33.6,50.0,3783,37,97,3,81
9526,-35.0,50.0,3885,38,21,3,83
9727,-36.0,50.0,3980,38,69,3,84
9992,-35.3,50.0,4093,39,31,3,85
10259,-38.9,50.0,4198,39,64,3,85
10522,-40.6,,4284,39,76,3,84
10876,-42.2,,4369,40,46,3,79
11207,-43.5,,4473,40,94,3,76
11342,-44.3,,4587,41,15,3,82
11628,-45.0,,4688,41,55,3,81
326,1.7,50.0,265,25,2,2,81
695,0.3,50.0,360,25,98,2,64
976,-1.2,50.0,455,26,6,2,82
1160,-2.5,50.0,549,25,81,3,18
1628,-3.4,50.0,644,25,25,2,82
1987,-2.0,50.0,742,25,77,2,79
2317,-0.1,50.0,576,25,19,1,68
2623,-0.1,50.0,597,25,60,1,56
2879,-0.1,50.0,644,27,1,1,58
3202,-0.8,50.0,792,27,64,1,87
3372,-1.5,50.0,853,27,83,1,95
3691,-2.2,50.0,910,27,92,1,93
4009,-2.9,50.0,1152,28,67,2,36
4296,-3.7,50.0,1292,28,95,2,52
4597,-4.5,50.0,1051,30,72,1,84
4905,-5.4,50.0,1180,31,84,1,98
5320,-6.4,50.0,1238,32,4,1,93
5474,-7.2,50.0,1313,32,8,2,1
5804,-8.2,50.0,1314,32,60,1,89
6199,-9.1,50.0,1296,32,77,1,75
6739,-10.2,50.0,1501,32,67,1,90
7100,-11.2,50.0,1612,32,79,1,95
7428,-12.0,50.0,1554,33,54,1,79
8397,-12.7,50.0,1600,33,86,1,63
8961,-13.8,50.0,1638,33,84,1,57
9165,-14.9,50.0,1679,34,0,1,58
9900,-16.0,50.0,1715,34,30,1,50
9828,-17.2,50.0,1749,34,30,1,54
10377,-18.4,50.0,1796,34,49,1,50
10817,-19.7,50.0,1839,35,4,1,48
10084,-21.0,50.0,1907,34,53,1,65
11215,-22.0,50.0,1949,35,27,1,52
11309,-23.2,50.0,1993,35,13,1,55
10247,-24.5,50.0,2070,35,12,1,78
10023,-25.8,50.0,2145,35,10,1,89
11012,-26.9,50.0,2195,35,50,1,77
10919,-28.3,50.0,2274,35,83,1,85
11291,-29.7,50.0,2347,36,2,1,85
11814,-30.7,50.0,2412,36,8,1,82
11921,-32.0,50.0,2489,36,14,1,87
12314,-33.3,50.0,2572,36,31,1,87
13110,-34.8,50.0,2643,36,61,1,81
13443,-36.1,50.0,2703,36,91,1,81
14350,-37.3,50.0,2750,37,20,1,73
13061,-38.7,50.0,2805,36,98,1,94
14526,-40.1,,2853,36,98,1,77
14000,-41.5,,2925,37,5,1,89
13360,-42.8,,3028,37,95,2,6
13810,-44.1,,3138,38,15,2,7
14871,-45.5,,3237,38,42,1,98
15621,-46.8,,3331,38,54,1,95
16379,-48.2,,3416,38,70,1,90
17332,-49.7,,3481,38,87,1,84
17945,-51.1,,3544,38,88,1,81
248,19.7,45.0,246,37,94,6,57
515,16.1,48.0,404,37,93,6,29
755,14.0,50.0,562,37,97,6,47
983,12.5,52.0,719,37,36,6,66
1298,11.1,53.0,877,36,39,6,24
1623,9.7,54.0,1046,36,49,6,3
1912,8.5,53.0,1238,36,45,6,16
2160,8.3,51.0,1364,36,33,6,3
2409,9.0,42.0,1536,36,11,6,16
2590,8.8,36.0,1632,36,6,6,10
2734,8.0,39.0,1827,35,46,6,58
2860,6.8,42.0,1962,34,74,6,82
2977,5.5,43.0,2095,35,7,7,7
3071,4.3,44.0,2236,34,97,7,40
3176,2.9,43.0,2389,34,56,7,74
3304,2.4,38.0,2517,34,48,7,89
3403,3.3,33.0,2666,34,12,8,21
3585,3.4,28.0,2837,33,74,8,34
3737,2.9,25.0,3007,33,12,8,56
3853,2.9,25.0,3152,32,61,8,78
3923,2.3,23.0,3261,32,7,9,0
4078,1.9,23.0,3438,31,51,9,21
4195,1.1,23.0,3583,30,89,9,41
4313,0.2,23.0,3733,30,36,9,61
4477,-0.7,23.0,3881,29,87,9,65
4608,-1.7,23.0,4031,29,33,9,81
4753,-2.7,27.0,4180,28,82,9,90
4873,-4.1,32.0,4328,28,16,10,8
5031,-5.3,37.0,4473,27,79,10,11
5193,-6.3,39.0,4616,27,30,10,12
5321,-7.6,40.0,4764,27,9,10,25
5486,-9.1,43.0,4914,26,61,10,27
5640,-9.7,44.0,5060,26,43,10,31
5831,-11.0,46.0,5204,26,36,10,22
5967,-12.1,48.0,5350,25,70,10,31
6137,-13.4,49.0,5500,25,48,10,31
6303,-14.5,50.0,5653,25,14,10,33
6472,-15.5,50.0,5805,24,81,10,34
6651,-16.9,50.0,5958,24,41,10,33
6836,-18.1,51.0,6113,24,21,10,30
6996,-19.2,51.0,6266,23,77,10,34
7180,-20.5,52.0,6419,23,18,10,31
7394,-21.6,53.0,6576,22,72,10,22
7556,-22.9,54.0,6736,22,31,10,27
7759,-24.1,54.0,6897,21,93,10,23
7942,-25.2,54.0,7058,21,55,10,23
8136,-26.4,52.0,7212,21,24,10,19
8348,-27.6,51.0,7368,20,92,10,12
8603,-29.0,50.0,7522,20,60,9,96
8765,-30.3,50.0,7682,20,30,10,1
8983,-31.2,48.0,7837,20,25,9,94
9231,-32.0,46.0,7997,20,16,9,83
9468,-33.0,44.0,8154,19,91,9,74
9695,-34.3,43.0,8311,19,75,9,67
9970,-35.4,42.0,8466,19,69,9,53
10169,-36.6,42.0,8623,19,44,9,51
10432,-37.9,41.0,8781,19,26,9,41
10689,-39.1,41.0,8938,19,8,9,31
10973,-40.1,,9091,18,81,9,19
11233,-41.2,,9245,18,63,9,10
11498,-42.4,,9399,18,40,9,1
11857,-43.4,,9546,18,19,8,82
12185,-44.6,,9690,18,4,8,67
12374,-45.8,,9839,17,83,8,67
